,song,album,album_id,artists,track_number,disc_number
937746,Because of You,Because of You: Freddy Cole Sings Tony Bennett,0YMUMHOchIfA3XM63Qoump,['Freddy Cole'],3,1
937903,North,Wave North,1OLOLavjPRb0TpQwkO9mSF,['Sunparlour Players'],1,1
937964,One Of The Best Yet (Big Shug Interlude),One Of The Best Yet,1K8TZpfnU3ZDfAqCdYmvpb,['Gang Starr'],14,1
938098,摩天動物園,摩天動物園,5BQmFN38iOhEhMVIdtvFhS,['G.E.M.'],1,1
938140,Godless,Godless,7jSv67zDZiriAtLToSQMe0,['Velian'],4,1
938275,You And Your Sister,You And Your Sister,2LEB6etctZbPz3UNiShvhe,['The Vulgar Boatmen'],2,1
938296,Quilt,Celtic Quilt,4zXp23ZsL0EQXP01941iVo,['Daniel Kobialka'],1,1
938401,S'il n'y avait que nous,S'il n'y avait que nous,0IEQayTyhDvsOTYVlpxSsX,"['Andrea Lindsay', 'Luc De Larochellière']",8,1
938432,Bird's Up,Bird's Up,3vyheZMh0ilix8szjjeoep,['Carlos Vega'],2,1
938535,Light Flow Days,Light Flow Days,0cgnrBb5Cl5yifKZ4Ubl3h,['The Caroline Know'],3,1
938589,Moth to the Flame,Moth,4j7QJ7DKZ0cBsNuD7GmJFx,['Chairlift'],7,1
938598,I,Interlude,01tzu0VXX4UgpQhjazwEQa,['Maeskyyrn'],3,1
938671,Darkest Light,Darkest Light,0QgZRbgLkICVCl9RsrqjqV,['Shana Falana'],3,1
938875,Viex Vagabond,Viex Vagabond,4ILeD4jMzAs3APHfH5h5dS,['Crocadile'],3,1
938926,Reborn,Reborn,6zhyrm4fJjsUixxC4hrivM,['Akiko Hori'],8,1
938983,The Model Church,The Model Church,2O1Q5T1JkifmSA97KEfbvN,['J.D. Crowe'],5,1
939040,Social Studies,Social Studies (Deluxe Edition),41m32flgxtdbevsklsMIkh,['Body Language'],3,1
939051,Vibes Alive,Vibes Alive,6lALd9Fi7OKeNcqi02rCGc,['Vibes Alive'],5,1
939072,Stratosphärenlieder,Stratosphärenlieder,4uEwHBqowNEoKTUKASKgTv,['PeterLicht'],1,1
939182,Face the Sun,Face the Sun,2uxS7lop378bqgMoihYhcH,['Tinplate Tiger'],5,1
939237,Rain On Me,Rain On Me,6qDr37jtRTZRJnHI0MlQZu,['朱浩仁'],1,1
939278,Юность (feat. DJ Димиксер),Юность,6jNC2e2wMdwO66HFvPf0OR,"['Lesha Svik', 'DJ Dimikser']",1,1
939367,Быть сильными,Быть сильными,5c0TTMvP6Pb1rOrSarpe9G,['Yulianna Karaulova'],6,1
939380,In My Arms - Ocean Mix,In My Arms,3bCIBLIpwtcExHq9PWk4tx,"['Aiboforcen', 'Mari Kattman']",1,1
939383,In My Arms - Mondträume Remix,In My Arms,3bCIBLIpwtcExHq9PWk4tx,"['Aiboforcen', 'Mari Kattman', 'Mondträume']",4,1
939384,In My Arms - Mental Exile Remix,In My Arms,3bCIBLIpwtcExHq9PWk4tx,"['Aiboforcen', 'Mari Kattman', 'Mental Exile']",5,1
939385,In My Arms - Jean-Marc Lederman Remix,In My Arms,3bCIBLIpwtcExHq9PWk4tx,"['Aiboforcen', 'Mari Kattman', 'Jean-Marc Lederman']",6,1
939409,Pray For The Boys,Pray For The Boys,3UWoGMN02inDSC8iN64L10,['Ralph Stanley'],1,1
939548,A Mother's Prayer,A Mother's Prayer,02E6KvX5qrT6uCr6stqvK8,['Ralph Stanley'],5,1
939589,Low Season,Low Season,7LFYknpolISd3ObShh7nSe,['Poolside'],6,1
939599,My Marionette,Marionette,1f8s8o9Gqvp7WK8ApJlsZQ,['Midwest Avenue'],8,1
939618,Race Point,Race Point,2tmPk5le2WOUdZ4lSxOphM,['Peter Elman'],2,1
939676,All You Got,All You Got,50zbE6aZKPY4uX90SN75Bm,['8th Day'],6,1
939736,Нам остается лишь ждать,Нам остается лишь ждать,73DH1ZPJgrVORC10HOgZI3,['Увула'],2,1
939755,Vital Signs,Vital Signs,0hAvA0PQn6l17LHUA1EPQK,['Whiteheart'],9,1
939769,What Child Is This / Fragile,Fragile,6UeJ4cvMohIGsoFa2IKsYH,['Nichole Nordeman'],1,1
939803,True Devotion,True Devotion,5OZqTtm2V6eRZDhrPlEnrb,"['Tracy Huang', 'Mono Lee', 'Richard Goh', 'Rikcy Ho']",9,1
939806,Моя звезда,Моя звезда,5KOpl4KOrrTRYACihexKpE,['ALEKSEEV'],1,1
939992,Dreaming BoyZ,Dreaming BoyZ,2Rz6RzEqAGSxm5XE78oCcd,"['-Z- (alpha & antagon)', 'YATA-GARASU']",5,1
940018,The Sensual World,The Sensual World,4wkCDfNmFIkL8kE4tGmvYc,['Kate Bush'],1,1
940056,Bliss,Bliss,6HSCZiP4hxorBB2gOIQlxe,['Cindy Bradley'],2,1
940072,The Little Things,The Little Things,2orWEnZfLJkxx3c5QAomvZ,['Cindy Bradley'],8,1
940081,Natural,Natural,1TZQDK0Rq7yhnYRxcoguC6,['Cindy Bradley'],7,1
940086,Bloom,Bloom,2eR3VJ4kwIKPYXITIIusBT,['Cindy Bradley'],1,1
940190,Summer in November,November,5zdFKRmlSDwAMZ5NFVGbx9,['SiR'],11,1
940351,New England,New England,0kwuawWAob6wivgxzZXjJ7,['Hearts of Oak'],6,1
940368,Una Y Mil Razones,Una Y Mil Razones,2FONflS61qPb8GLvAHFita,['Alex Zurdo'],1,1
940417,雪在燒,雪在燒,2Z6khjY2QoAw9Em0wJtW2G,['Tracy Huang'],1,1
940434,Замок из дождя,Замок из дождя,6qSayEEIKQL2hOq31D2Jzp,['Vladimir Presnyakov'],5,1
940518,Name The Day,Name The Day!,2OfJVF9Arm9vXbbZJ4rdDU,['John Németh'],2,1
940708,Туманы,Туманы,1dIQ5rVgJ9T1NO0L5FFsO4,['Max Barskih'],1,1
940728,The Enlightenment,The Enlightenment,0qLdpmiLA72HK5kN6I3wAM,['Suodeth'],8,1
940733,Black Hearse Serenade,Black Hearse Serenade,1Z3Duwestkrel8fReXYjX2,['Indestructible Noise Command'],5,1
940799,The Roots,"The Roots, The Leaves",2Af98giKX3wqYBjMtAgnp8,['Cars & Trains'],4,1
940803,The Leaves,"The Roots, The Leaves",2Af98giKX3wqYBjMtAgnp8,['Cars & Trains'],8,1
940810,Gypsy Voodoo,Gypsy Voodoo,0cUcBAb8hjJnwYrww8UK0T,['The Crazy World Of Arthur Brown'],1,1
940857,Stone Chucker,Stone Chucker,4FLwgULONOdkV8UUpH6kzA,['Porter'],1,1
940978,Adversity,Adversity,4kw5bv4swIYtOtXj11c9qy,['Maniac Flame'],11,1
941069,Мальчик бродяга,Мальчик бродяга,5kUw556px2nWyuSHKPS7SD,['Andrey Gubin'],1,1
941083,La partie de moi qui tremble,La partie de moi qui tremble,78WKvIShb2UMxNmHIzpyEU,['Guillaume Arsenault'],5,1
941221,Oasis station-service,Oasis station-service,2ZwEAkK4uOFWeV180kLVaA,['Guillaume Arsenault'],8,1
941236,De l'autre côté des montagnes,De l'autre côté des montagnes,0y6ZJIRpqfESLOwrPoMFUi,['Guillaume Arsenault'],1,1
941261,Expedition: Darkness,Expedition: Darkness,7GVuBOiKDAdpv8bI3Miwbz,['Rimfrost'],5,1
941364,My Trampoline,My Trampoline,5LeD1L4HvRCPUeJXZyaKUz,['Peter Himmelman'],2,1
941377,Lady Of Dreams,Dream,70JfK5JlqRBezgJUID7Eq2,"['Kitaro', 'Jon Anderson']",3,1
941381,Dream Of Chant,Dream,70JfK5JlqRBezgJUID7Eq2,['Kitaro'],7,1
941383,Symphony Of Dreams,Dream,70JfK5JlqRBezgJUID7Eq2,['Kitaro'],9,1
941395,Aftermath,Aftermath,7jD4ns4PebfmJs6BMgeEWD,['Eyes Wide Open'],11,1
941399,Luca,Luca,7eajWJ0wLa8yeAZxK4jR7P,['Suodeth'],4,1
941445,Love's Never Lost,Love's Never Lost,36TO34UqeWsfob6NqXnmcD,['Kevin Dozier'],8,1
941502,Waiting Still,Waiting Still,0aTf8ny7oQhJ0K4vXFdLtD,['Sean Feucht'],11,1
941524,The Pigeons Couldn't Sleep,The Pigeons Couldn't Sleep,4F5hQmGZZaUnwluhda6Lo1,['Peter Himmelman'],1,1
941584,Imperfect World,Imperfect World,70uddFuH5ywiYHOh191YaD,['Peter Himmelman'],5,1
941594,Love-Wise,Love-Wise,0ACkkCZ1N9rdahjaqF3pO5,['Kevin Dozier'],3,1
941617,Fruit of Hope,Fruit of Hope,0fTvWtMtqY1e1HgZK79xY4,['Taina Asili y La Banda Rebelde'],2,1
941628,Lento,Lento,3rwV6PZl7zZqDT0BO05eb2,['Youn Sun Nah'],1,1
941655,Поздно,Поздно,08QTqaKhprZv7YMsXrca0M,['Natalia Podolskaya'],2,1
941664,Поздно (Trance Remix),Поздно,08QTqaKhprZv7YMsXrca0M,['Natalia Podolskaya'],11,1
941678,Een Nieuw Begin,Een Nieuw Begin,04QOw9un3KlpD6ltu3TRCF,['Wim Soutaer'],12,1
941728,State Of Da World,State Of Da World,1rU4eOLISeU678jTP8bVkr,['Inner Circle'],11,1
941778,Lahzeye Berahneh,Lahzeye Berahneh,5lvhGApty8eTDwoJo92KFK,['The Ways'],2,1
941793,ШУМ В ГОЛОВЕ,ШУМ В ГОЛОВЕ,3OquLTF9MYewn6OeuciTQm,['CAKEBOY'],4,1
941852,Pour déjouer l'ennui,Pour déjouer l'ennui,096tQ53nMSEYJrCiIMrEgE,['Pierre Lapointe'],3,1
941896,Ragnarok,Ragnarok,6dhetWJ9avGLTdZ84H6onv,['Mighty Thor'],9,1
941912,Fleur de verre,Fleur de verre,4rH6gTR6xqLJLPtM0NxsYV,['Mélissa Bédard'],1,1
941922,Celestial,Celestial,6GBlESUthFTVcrIxp44lNh,['Rob Halford'],1,1
941993,Wild One (Live),Wild,36eJUFJcPxaUpCiKt9R7b5,['Sean Feucht'],5,1
942020,Saprophytic Divinations,Saprophytic Divinations,0zCRJtYbkvJAgGoYz90oRW,['Helleborus'],9,1
942114,The Bells of Dawn (Zoryu b’yut),The Bells of Dawn,6KhcJQHIU8o4vScbL1kFdh,"['Georgy Sviridov', 'Dmitri Hvorostovsky', 'Masters of Choral Singing', 'Lev Kontorovich']",16,1
942118,I Can't Dance Just With Your Ghost,Ghost,29K9kz3GHbX12pGUKWqhAG,['Book Club'],4,1
942231,Интуиция,Интуиция,3kRrBCWaIvW54QbYthCxAJ,['Natalia Podolskaya'],1,1
942287,Decision Code,Decision Code,62bymmf9GlQ331J03PbZsP,"['Conflict', 'Alex Blake - Deadheaven']",6,1
942362,Live for Today (Live),Live for Today,2I2ADxwy8axLvRXHlCAcSq,['Thirsty Perch Blues Band'],6,1
942477,Cypress Grove,Cypress Grove,6fgTw3IgOwR0YN0YyRhAws,"['Jimmy ""Duck"" Holmes']",2,1
942496,The Grand Facade,The Grand Facade,5SknJhLSUnT9jQ3Cjx7TgN,['Bret Phillips & The Working Class Disease'],1,1
942506,"Ormer Til Armer, Maane Til Hode","Ormer Til Armer, Maane Til Hode",5Qm869r2bO3wgOaI8qGSFc,['Djevel'],1,1
942606,Thanks for the Dance,Thanks for the Dance,603qWApi8Q89JnkVAbixrb,['Leonard Cohen'],4,1
942697,Frequency,Frequency,3uy9O0isA1QbSGKs8lkKLs,['Satellites & Sirens'],2,1
942771,War Chant,War Chant,3bgRXWE6353uO6FBVuAauu,['Thunder Tribe'],7,1
942778,Timeless,Timeless,68IuaaKNXd9GAGMkqtfY5Z,['AR Paisley'],1,1
942791,Waanderland,Arif i Waanderland,6IImOA3G0iwBJi15sL1n8K,"['Arif', 'Snow Boyz', 'Eben Jr.', 'Sølvguttene']",1,1
942822,La Araña,La Araña Es La Vida,0m9aCxMoACGaM3Dp7oHNqi,['Kid Congo & the Pink Monkey Birds'],7,1
942838,Back to the Sunset,Back to the Sunset,4cVleu2VjKo3Ujz86nzDqB,"['Dafnis Prieto Big Band', 'Henry Threadgill']",4,1
942886,Killjoy,Killjoy,3QqchF6lxDCfjLBm3zfGsE,['Fox Stevenson'],2,1
942919,Big Baller Paradise (Outro),Big Baller Paradise,0Y3lwdkVsH3Po1F3hyC4Cz,['Big Baller B'],11,1
942920,Bullpen Therapy,Bullpen Therapy,4Nlbz4VKeY6nstfuTNBsRF,['Big Flip Papi'],1,1
942940,The Pessimist,The Pessimist,1R8G166eRjmIWQLROkSQJF,['Data-Bank-A'],9,1
942967,Charity.Burns.Green,Charity.Burns.Green,1rcyhX5Qsdw7HxjxJJJioW,['Days Like These'],5,1
942977,Gratitude,Gratitude (Remastered),4iQLGirL4REeiSSBlJNp4R,['Etern'],3,1
943147,"Deathcrush - Live in Leipzig, 1990",Live in Leipzig,7Hmn0xNHUhzYjYGviQnDbY,['Mayhem'],1,1
943148,"Necrolust - Live in Leipzig, 1990",Live in Leipzig,7Hmn0xNHUhzYjYGviQnDbY,['Mayhem'],2,1
943149,"Funeral Fog - Live in Leipzig, 1990",Live in Leipzig,7Hmn0xNHUhzYjYGviQnDbY,['Mayhem'],3,1
943150,"The Freezing Moon - Live in Leipzig, 1990",Live in Leipzig,7Hmn0xNHUhzYjYGviQnDbY,['Mayhem'],4,1
943151,"Carnage - Live in Leipzig, 1990",Live in Leipzig,7Hmn0xNHUhzYjYGviQnDbY,['Mayhem'],5,1
943152,"Buried by Time and Dust - Live in Leipzig, 1990",Live in Leipzig,7Hmn0xNHUhzYjYGviQnDbY,['Mayhem'],6,1
943153,"Pagan Fears - Live in Leipzig, 1990",Live in Leipzig,7Hmn0xNHUhzYjYGviQnDbY,['Mayhem'],7,1
943154,"Chainsaw Gutsfuck - Live in Leipzig, 1990",Live in Leipzig,7Hmn0xNHUhzYjYGviQnDbY,['Mayhem'],8,1
943155,"Pure Fucking Armageddon - Live in Leipzig, 1990",Live in Leipzig,7Hmn0xNHUhzYjYGviQnDbY,['Mayhem'],9,1
943156,All Animal,All Animal,7CcfBGRoxEuWkudbhLMr3H,['Through Fire'],1,1
943180,Taste Of The Truth,A Taste Of The Truth,3DOf50QFntA49TjB1Q7w7j,['Gene Watson'],2,1
943259,In A Perfect World,In A Perfect World,1VCGBfq0X6oRnaHa71AGAB,['Gene Watson'],5,1
943276,I Want That Sound!,I Want That Sound!,5oahEH0gFQSHX1pYeMrX87,"[""Ken Field's Revolutionary Snake Ensemble""]",5,1
943280,"Deathcrush - Live in Sarpsborg, Norway, 28/2/90",Live in Sarpsborg,5wTC0H5jsZYtNHuujXmZV7,['Mayhem'],1,1
943281,"Necrolust - Live in Sarpsborg, Norway, 28/2/90",Live in Sarpsborg,5wTC0H5jsZYtNHuujXmZV7,['Mayhem'],2,1
943282,"Funeral Fog - Live in Sarpsborg, Norway, 28/2/90",Live in Sarpsborg,5wTC0H5jsZYtNHuujXmZV7,['Mayhem'],3,1
943283,"Freezing Moon - Live in Sarpsborg, Norway, 28/2/90",Live in Sarpsborg,5wTC0H5jsZYtNHuujXmZV7,['Mayhem'],4,1
943284,"Carnage - Live in Sarpsborg, Norway, 28/2/90",Live in Sarpsborg,5wTC0H5jsZYtNHuujXmZV7,['Mayhem'],5,1
943285,"Buried by Time and Dust - Live in Sarpsborg, Norway, 28/2/90",Live in Sarpsborg,5wTC0H5jsZYtNHuujXmZV7,['Mayhem'],6,1
943286,"Chainsaw Gutsfuck - Live in Sarpsborg, Norway, 28/2/90",Live in Sarpsborg,5wTC0H5jsZYtNHuujXmZV7,['Mayhem'],7,1
943287,"Pure Fucking Armageddon - Live in Sarpsborg, Norway, 28/2/90",Live in Sarpsborg,5wTC0H5jsZYtNHuujXmZV7,['Mayhem'],8,1
943333,Ave Maria,"Ave Maria, Rejoice & Hallelujah",1cR3pJVnFfvSJtSxu03XTP,"['Johann Sebastian Bach', 'Charles Gounod', 'Jonah Schenkel', 'Willi Zimmermann', 'Praxedis Hug-Rütti']",7,1
943351,Bluju,Bluju,0S4SkFFwbnqyfZXPkpWJyA,"['Frank Goldwasser', 'Alex Schultz']",13,1
943400,DROWN THE TRAITOR WITHIN,DROWN THE TRAITOR WITHIN,2uklDAcvToQNqI00RHVL6M,['Lorn'],5,1
943433,Crossing Crystal Lake,Crossing Crystal Lake,6wMWjdGbAReItpaAqPADDG,['Howard Emerson'],2,1
943512,My Romance,My Romance,37sH94aNAxFDks34xJLiDm,['Carly Simon'],1,1
943560,Morning Dance,Morning Dance,2bqkswHBs3V99xtCU3t14T,['Spyro Gyra'],1,1
943628,Should Have Been You,Should Have Been You,5qM5L1hkwL2oQPKsTMmn25,['Kelly Bell Band'],1,1
943799,Ich werde da sein,Ich werde da sein,4a2weebNKQZFn75AtSYgRy,['Udo Jürgens'],2,1
943810,"Zwischenspiel ""Ich werde da sein""",Ich werde da sein,4a2weebNKQZFn75AtSYgRy,['Jenny Jürgens'],13,1
943879,Ru Gotti,Ru Gotti,4pJtsjGU4AGZDeViGJ0JVh,['Celly Ru'],1,1
943904,Number 15,Number 15 Mixtape,0wnrZm823ROoJEsqq7MY5H,['Chills'],2,1
943918,Again,Mr. Gibson Scores Again,0D8uzpGIj13Edcb41zMwYB,['Amelia Ray'],6,1
944000,The Smell Of Success (feat. Guilty Simpson),The Smell Of Success,1kZoe3qg3H3MwB64sGpM1O,"['CookBook', 'Guilty Simpson']",10,1
944029,Crazy Virgo (Interlude),Crazy Virgo,4RfRCxe0wUcKALC0BcWB06,['Croosh'],11,1
944053,Imperfectly Perfect,Imperfectly Perfect,06tGVzfStkiivEVntbODv1,['Cymarshall Law'],7,1
944096,The Upward Spiral,The Upward Spiral,2JZMd2E1DoR7eMafZkqTzY,['Nicolas Bougaïeff'],3,1
944146,Mr. Synthetic,Mr. Synthetic,29nkpJVjExKJzkA0fF3VAD,['ZibraZibra'],1,1
944203,Mercury,Mercury,57J4oQZYt07w5EtHRITxGF,['ZibraZibra'],10,1
944218,Black Plastic,Black Plastic,4uKK7uTBGywQnz0CZiv2ch,['Savlonic'],1,1
944238,Its Your Horizon Too,Your Horizon Too,5rkr1MRcltCOez85NKMujx,"['Under The Lake', 'Patrick Yandall', 'Quintin Gerard W.']",1,1
944250,Its Your Horizon Too - Radio Edit,Your Horizon Too,5rkr1MRcltCOez85NKMujx,"['Under The Lake', 'Patrick Yandall', 'Quintin Gerard W.']",13,1
944307,House of Rust,House of Rust,0KhA2J46WXcixFx2KnSdZz,['Martin Devaney'],9,1
944326,September,September,0jtiWSLmEwOEsm3h1KfC8E,['Martin Devaney'],3,1
944346,Somebody Somewhere,Somebody Somewhere,0RGtCcC9nitPoDY2YTzwJ9,['Martin Devaney'],13,1
944429,Part Of Me,A Part Of Me,4R6ZZOuJwq6R25DvWamLRI,['Tom Principato'],3,1
944435,The Fallen Acrobat,The Fallen Acrobat,2EflzVXcoYBOq6TYRZ7uYA,['Jamie Barnes'],1,1
944508,Calling My Children Home,Calling My Children Home,7JKklnWoTul4sVAd3Ef05H,['The Country Gentlemen'],5,1
944527,Howdy Neighbor Howdy,Howdy Neighbor Howdy,08Ba60TxRaMdaYJsRNU72h,['The Traditional Grass'],1,1
944726,Butterfly,The Piano Tribute To Mariah Carey: Butterfly Melodies,1IBzYLQScRo5x86ycv1d9f,['Vitamin Piano Series'],2,1
944756,Tiger Tooth,Tiger Tooth,6ldAEC1An448MCafJkLyyZ,['The Christmas Lights'],3,1
944771,Revival,Revival,3ZeYPc2wcoSjM43wc9gdRO,['Rissi Palmer'],8,1
944797,"The Hebrides, Op. 26","Mendelssohn: Violin Concerto, Symphony No. 3 & The Hebrides, Op. 26",3jjfB1NIdQXqgMBgJQar4s,"['Felix Mendelssohn', 'Scottish Chamber Orchestra', 'Joseph Swensen']",1,1
944822,On the Line,On the Line,2AHG3vkC3H7zqHbYdgCCcy,['Jenny Lewis'],10,1
944825,Anima Stigmata,Anima Stigmata,26PiaQYPgqblfPdTULBqY8,['Home Brewed Universe'],2,1
944842,Nevermind the Ghost,Nevermind the Ghost,5GfefGd8vp7Mrucwe88zlT,['Red Clover Ghost'],6,1
944853,Ocean Pines,Ocean Pines,065ClMVNslC5D63VweYuda,['Mr. Husband'],1,1
944972,Motorcar,Motorcar,5PhN8vCVkYDLGNOffVTsoC,['New God'],1,1
945054,Great Pine,Great Pine,4SLb1Nb2EY1Km5yoyUzSJN,['Seagulls'],7,1
945214,On A Clear Day,On A Clear Day You Can See Forever: Original Soundtrack Recording,1SHL1MhbcpMKw16svigmxX,"['Barbra Streisand', 'Yves Montand']",10,1
945254,Swine Flew,Swine Flew,3ksil0LHquHaGLMTunS8Ti,['One Bad Pig'],11,1
945289,A Few Words,A Few Words: The Best of the Originals,7EDK8gLhNNb9eNXAnMNIfm,['Chris Jones & The Night Drivers'],3,1
945313,Awaken Love,Awaken Love,0zr3sIR5n22AcEXDzhe8yY,['Sean Feucht'],4,1
945404,Somebody Loan Me A Dime,Somebody Loan Me A Dime,5SynQAltvwPyTbz3m8axVl,['Fenton Robinson'],1,1
945416,Heroes (Anthem of Champions),Heroes,6lvfQoQjN5GSHieaPEGmpZ,"['Daylyt', 'The Ichiban Don', 'J.Anthny']",2,1
945432,Great High Mountain,Great High Mountain,1qN8vSEiZlgrfE0yAw5C6K,['Ralph Stanley'],5,1
945452,By and By,By and By,4Ib3LE6FimfhNVnY7Tc1zM,['Caamp'],11,1
945463,Who Do You Trust?,Who Do You Trust?,4o6vvGb6VGYz725fP45kAx,['Papa Roach'],4,1
945511,Traveling Man,Traveling Man,1khaDCWYDxGzsyaJFcOLsj,['Dwayne Dopsie'],5,1
945536,In Orbit,In Orbit with,3He0Whgc8lwgzOFyeq7Kvo,['Tom Principato'],2,1
945569,Broken Halo,Broken Halo,0Dpk0b9BcgKUFaYYSgVh3S,"['Tim ""Too Slim"" Langford']",7,1
945616,Old Town,Old Town,1TS033DKQvWTMzKRARZOeE,['Butch Baldassari'],1,1
945631,Sipping Beauty,Sipping Beauty,1u4KrnOz2XaQAv2Ma5AFXc,['Tom Grant'],3,1
945686,Falling Scenery,Falling Scenery Converts,1RJrXTFukewlFcoxa438fc,"[""The Sportsman's Club""]",6,1
945744,Listen Carefully,Listen Carefully,7Ehs5h1RRXjgHPQkc3cd4D,['Quezzy The CEO'],1,1
945778,How a Fantasy Will Kill Us All,How a Fantasy Will Kill Us All,6i2A75MIvsYTJXNpCHZ962,['Corrina Repp'],5,1
945791,PH Balance,PH,1XaUoogVu1aCqvGlDvvFv5,['PHresher'],9,1
945896,A Change in Mantra,A Change in Mantra,6WQqjq2tlZQ0tkTWUOrrmE,"['DJ Criminal', 'Illogic']",6,1
945923,Distractions,Distractions,0pnkk2U8MzeD1xTBbxHDOM,['DJ Luke Nasty'],10,1
945953,Die for You,Die for You,5fLw3G0EROLY5ryWgSb0Ur,['Drippin So Pretty'],1,1
945999,Sometimes,Sometimes,51PUvp9sD7SgTtwsUDrVI9,['Tommy Z'],9,1
946053,Solem Vatem,Solem Vatem,1dAs2jc0Qpg1ghd7QlCqZN,['Krosis'],11,1
946056,Angels,Angels?,0esnHkpZGiKy4AUIlNXQGi,['Forest Field'],2,1
946083,Dirty Water,Dirty Water,5PiFyXd6blrQ9xqmg3MTya,['Snowblynd'],2,1
946174,Cutthoat,The Best of Cutthoat Committee,1YhZahYrqqKzs9nzqdmbpI,['Cutthoat Committee'],10,1
946184,Cutthoat Committee,The Best of Cutthoat Committee,1YhZahYrqqKzs9nzqdmbpI,['Cutthoat Committee'],5,2
946365,Back With the Thugz,Back With the Thugz,3xYN1aYpB55cmXKg9yYsx0,['Bizzy Bone'],2,1
946429,Over the Moon,Over the Moon,4En1TpXgcBQ624hz7HCoSs,['The Bellamy Brothers'],2,1
946512,Meu Carona,Meu Carona,4AjcHIMi94cam3VO4WvJMu,['Hungria Hip Hop'],1,1
946704,A Southern Manitoban Murder of Crows,A Southern Manitoban Murder of Crows,1aeXu689I2H6MQpPqFfaFM,['Red Blanket'],8,1
946731,Remain,Remain,3aq0xsR3I9gCzEDWriDFTt,['Sean Feucht'],6,1
946756,Mildew,Mildew,4yGtkKywRagLcmI3U0ldbe,['Jack Larsen'],8,1
946768,The Lonely One,The Lonely One,5cBxLKiAKQIS0baxl2GehE,['The Volcanics'],2,1
946799,The Woods,The Woods,5QnFnJHJbvwGMBzoBbRSdz,['Ashcan Orchid'],8,1
946827,Ordinary Man (feat. Elton John),Ordinary Man,2x2cG56QicVfymWnRF0Nmj,"['Ozzy Osbourne', 'Elton John']",4,1
946876,Me!,Me!,0Ekcd9PrE1dMFe7HF0ubss,"[""Mark 'TDK' Knight""]",11,1
946919,Pathfinder,Pathfinder,15Zx4tOyFakWTQ9knQETBi,['Subset'],2,1
947025,To Cry You a Song,To Cry You a Song: A Collection of Tull Tales,220hyZxUYwfEZJXrZdZ6l5,"['Glen Hughes', 'Derek Sherinian', 'Mick Abrahams', 'Clive Bunker', 'Glenn Cornick', 'Robert Berry']",9,1
947061,It's All Around You,It's All Around You,5Nt3HUfSKkGmfSxyaBoswQ,['Tortoise'],1,1
947074,Don't Lose Your Cool,Don't Lose Your Cool,2JTZpzXDveAcwqhfAieDdV,['Albert Collins'],4,1
947094,Bein Kirot Beiti (Within My Walls),Within My Walls,1In5YohJkruR1xfdsTessN,['Idan Raichel'],2,1
947155,Dirty Restaurant,Dirty Restaurant,5tTbUs4QSFqM1ECvw3gh5c,"['Flee Lord', 'Grafh']",7,1
947196,Cry From The Cross,Cry From The Cross,6IAdqv8rLac7dOBT273CVl,['Ralph Stanley'],1,1
947243,Modir min,Modir min,5OZvNCNgn7ZAI5jMXmlhu3,['Sabrina Napoleone'],1,1
947293,Superstitions,Superstitions,2pwrm1keHAI7XFPp35gTBG,['Misun'],4,1
947483,The Darkest Red,The Darkest Red [Special Edition],1dHtUSQZ7ptcpvqcjhioX1,['The Agony Scene'],2,1
947551,The Distance,The Distance,2xuHJboy783s4G8S4gSWgN,['Carrie Hassler'],8,1
947560,Lateralus,Lateralus,5l5m1hnH4punS1GQXgEi3T,['TOOL'],9,1
947567,Ma vie,Ma vie,31gjzol0KDwj04HxJ4mXqN,['Alain Barrière'],1,1
947619,Gypsy Runaway Train,Gypsy Runaway Train,06vARz4zGaskjlJgh3wM1B,['The Roys'],13,1
947716,The View,The View,22Zjin8aKUT2AutaKs0Lnz,['The Roys'],6,1
947728,Heavy Cairo Traffic,Heavy Cairo Traffic,43HkaAPpUGJ1rC9BwARaPm,"['Hans Koch', 'Martin Schütz', 'Fredy Studer', 'El Nil Troop']",7,1
947746,You Are,You Are,1HK1F8aZYPZ6G4OF3gBOLL,['Cory Stajduhar'],1,1
947824,Payback,The Big Payback,5GgVzGIBPkpV2rquPW465G,['Choice'],1,1
947928,A Sad Clown,A Sad Clown,6FCMNI8C1Vs8yLzuRfXHt3,['Julie Christensen'],1,1
947942,Sea Nymph (Earth),Sea Nymph,5igSDZMQ1VCnk59tDp5ppO,['Deviousness'],2,1
947944,Sea Nymph (Kalakion),Sea Nymph,5igSDZMQ1VCnk59tDp5ppO,['Deviousness'],4,1
947946,Sea Nymph (J'arjuma),Sea Nymph,5igSDZMQ1VCnk59tDp5ppO,['Deviousness'],6,1
947948,Sea Nymph (Ufrufnun),Sea Nymph,5igSDZMQ1VCnk59tDp5ppO,['Deviousness'],8,1
947950,Sea Nymph (Ayre Interstellar Ensemble),Sea Nymph,5igSDZMQ1VCnk59tDp5ppO,['Deviousness'],10,1
948006,Kut It Up,Kut It Up,06CK9hhsX4Qu2tAPQVxcfb,['Kino Avalon'],6,1
948079,Delay,Delay,0MCT310usQDqOQiQBEOOdE,['Hira'],1,1
948139,Machinery Of The Night,Machinery Of The Night,7DB36GQeI1iCpBH0TOWshm,"['David Kane', 'Drew Gress', 'Dave Liebman']",5,1
948190,The War on Sound,The War on Sound,0ykyagd5zIzcdK7HU92HxN,['Jack Morris'],1,1
